STUDENT,SCHOOL,CITY,GROUP,SUBJECT,SCORE,STARTDATE,ENDDATE,DURATION,ACTIVITYID
B61286AD,AA4FA83F,Bogota,4A78DAB3,Español,8,15:28.2,37:40.7,7991,222126
B58DB9FB,AA4FA83F,Bogota,4A78DAB3,Español,5.8,06:00.8,30:49.0,5039,212962
004EC0A9,AA4FA83F,Bogota,C1E07C9B,Matemáticas,8.6,32:33.4,26:34.0,3178,223506
94641726,AA4FA83F,Bogota,C1E07C9B,Matemáticas,8.4,29:27.8,10:00.6,6008,224608
974645CE,AA4FA83F,Bogota,6F2C41C2,Matemáticas,3.4,38:09.2,20:18.7,2782,215761
632B7C7A,AA4FA83F,Bogota,53BCC759,Matemáticas,2.8,46:34.9,00:40.5,4352,214690
731C848D,AA4FA83F,Bogota,32E42349,Matemáticas,8.4,07:55.1,05:36.2,6649,221044
B245F399,AA4FA83F,Bogota,32E42349,Español,6.8,52:26.0,57:49.7,6130,220724
8E0A5C6A,AA4FA83F,Bogota,70695089,Matemáticas,5.2,04:48.6,13:19.9,7621,215413
B245F399,AA4FA83F,Bogota,32E42349,Matemáticas,5.8,53:19.0,48:58.8,6820,213945
B58DB9FB,AA4FA83F,Bogota,4A78DAB3,Matemáticas,2.6,15:32.0,03:42.7,6467,222878
2F47B39C,AA4FA83F,Bogota,53BCC759,Matemáticas,7.2,59:41.0,28:17.3,4582,225042
B6F5FE03,AA4FA83F,Bogota,C1E07C9B,Español,7,21:02.3,17:52.0,3317,212435
F8416DF8,AA4FA83F,Bogota,6F2C41C2,Español,5.6,43:34.2,53:28.3,4068,214211
1645910,AA4FA83F,Bogota,4A78DAB3,Matemáticas,3,53:42.2,32:49.3,2284,223650
6.38E+56,AA4FA83F,Bogota,70695089,Español,6.6,30:22.3,23:27.4,3084,215904
2A9C9F01,AA4FA83F,Bogota,C1E07C9B,Matemáticas,9.2,33:22.4,26:24.0,3158,223503
CB24A877,AA4FA83F,Bogota,32E42349,Español,8.2,05:25.4,06:19.4,7179,215041
9CE58B09,AA4FA83F,Bogota,C1E07C9B,Matemáticas,5.2,03:59.9,48:49.6,5977,225583
B94DD057,AA4FA83F,Bogota,C1E07C9B,Matemáticas,6.4,23:04.0,17:37.5,6823,221451
AEA20674,AA4FA83F,Bogota,6F2C41C2,Matemáticas,5.4,28:10.3,50:07.9,4889,217327
1829E17E,AA4FA83F,Bogota,EF42BB85,Español,6.2,32:48.5,01:53.6,1723,210430
2.67E+08,AA4FA83F,Bogota,53BCC759,Español,6.6,20:18.2,01:41.0,13230,220894
EDF69078,88764ACD,New York,0473C1B5,Español,6.2,55:12.8,34:31.7,2150,219670
06B11D40,AA4FA83F,Bogota,4A78DAB3,Español,6.8,11:03.0,47:12.0,5683,220252
AE4B613F,AA4FA83F,Bogota,C1E07C9B,Español,9,46:43.5,03:30.2,3321,218051
31E8AEC4,AA4FA83F,Bogota,32E42349,Matemáticas,9,49:36.9,39:28.2,2860,225329
1645910,AA4FA83F,Bogota,4A78DAB3,Español,3.6,33:49.4,55:52.1,1294,224245
B1BCE289,AA4FA83F,Bogota,32E42349,Matemáticas,6.6,07:21.3,05:46.4,7043,221049
57EA38E8,AA4FA83F,Bogota,09B99CB0,Matemáticas,5.2,57:10.4,23:16.2,7082,215895
AAF64840,AA4FA83F,Bogota,C1E07C9B,Español,8.6,34:54.7,23:44.8,2888,215923
85BE0327,AA4FA83F,Bogota,53BCC759,Matemáticas,3,56:52.5,39:11.2,2517,211610
E33909F8,AA4FA83F,Bogota,4A78DAB3,Matemáticas,7.4,32:25.4,46:18.9,4271,217133
06E40985,AA4FA83F,Bogota,C1E07C9B,Matemáticas,6,48:11.5,52:14.5,6693,217461
92FC1668,AA4FA83F,Bogota,C1E07C9B,Español,7.4,53:36.6,23:32.8,5310,212658
5C222014,AA4FA83F,Bogota,4A78DAB3,Matemáticas,6,37:40.8,46:55.3,3833,222426
85BE0327,AA4FA83F,Bogota,53BCC759,Español,4.8,39:48.7,21:52.4,2495,212591
BDD2654E,AA4FA83F,Bogota,22A42343,Matemáticas,4.2,05:51.5,19:50.7,7865,215739
97553CC1,AA4FA83F,Bogota,C1E07C9B,Matemáticas,6.2,51:19.7,58:26.2,7443,214543
31E8AEC4,AA4FA83F,Bogota,32E42349,Español,8.8,39:48.9,15:16.6,5494,215510
38A5BCDD,AA4FA83F,Bogota,53BCC759,Español,2.6,02:00.7,22:20.7,1176,228399
621E064B,88764ACD,New York,0473C1B5,Español,7.8,03:32.8,11:03.7,2618,223089
28AE0121,AA4FA83F,Bogota,C1E07C9B,Matemáticas,9.4,13:59.3,41:36.6,8824,223894
B7185883,AA4FA83F,Bogota,70695089,Matemáticas,7.8,38:35.9,14:39.5,8693,215486
6A94AE7E,AA4FA83F,Bogota,70695089,Español,7.4,41:53.3,36:41.7,2670,216629
731C848D,AA4FA83F,Bogota,32E42349,Español,8.8,05:34.8,06:21.5,6881,215043
A53DC23C,AA4FA83F,Bogota,4A78DAB3,Matemáticas,4.2,57:49.0,24:35.8,8765,221692
084836EB,AA4FA83F,Bogota,22A42343,Matemáticas,8.8,39:33.6,46:03.3,3316,224010
2.67E+08,AA4FA83F,Bogota,53BCC759,Matemáticas,4.8,05:23.2,58:16.9,6457,225892
E6F69B3B,88764ACD,New York,0473C1B5,Español,5.8,02:26.0,08:27.3,3779,221142
57D35780,AA4FA83F,Bogota,53BCC759,Español,5.2,54:56.8,34:01.4,4553,219660
E2361095,88764ACD,New York,0473C1B5,Español,5,59:22.2,03:07.1,3392,218032
3DF7E15A,AA4FA83F,Bogota,32E42349,Matemáticas,4.6,28:57.7,35:27.9,3973,219704
E5639D0B,AA4FA83F,Bogota,4A78DAB3,Matemáticas,7.4,29:05.7,09:29.6,5351,221179
ED49E4F3,AA4FA83F,Bogota,4A78DAB3,Español,9.2,31:37.6,01:45.2,3004,226054
E3054652,AA4FA83F,Bogota,53BCC759,Español,5,12:20.8,09:22.6,3352,215203
04CB3D50,AA4FA83F,Bogota,6F2C41C2,Español,7.8,20:17.2,54:50.4,5400,220588
BEFDA67D,AA4FA83F,Bogota,70695089,Español,8,34:52.2,18:14.6,2461,215661
B4A9B8C5,AA4FA83F,Bogota,09B99CB0,Español,7.4,02:10.5,59:34.1,10582,224331
36206BA9,AA4FA83F,Bogota,53BCC759,Español,8.2,43:53.8,15:14.3,1839,224717
C1103A6B,AA4FA83F,Bogota,70695089,Español,9,54:04.1,54:43.9,3610,220583
1D7000E7,AA4FA83F,Bogota,09B99CB0,Español,7.8,11:35.5,05:14.3,6029,222931
26631E7E,AA4FA83F,Bogota,70695089,Español,7.2,11:39.8,46:18.5,4960,213768
4D75DDC7,AA4FA83F,Bogota,C1E07C9B,Matemáticas,7.4,43:11.1,36:59.6,5466,225275
81E76356,AA4FA83F,Bogota,70695089,Español,6.8,49:59.1,14:09.9,4225,218624
AD26DE16,AA4FA83F,Bogota,32E42349,Español,4.8,15:19.0,36:22.3,4628,219750
3782B0A5,AA4FA83F,Bogota,6F2C41C2,Español,7,13:08.7,27:33.3,4314,212809
E2361095,88764ACD,New York,0473C1B5,Matemáticas,5.8,16:09.0,54:17.6,5779,214262
C38EE8BF,AA4FA83F,Bogota,32E42349,Español,3.6,41:32.4,32:51.3,3061,216418
1D7000E7,AA4FA83F,Bogota,09B99CB0,Matemáticas,8.2,14:49.3,07:34.7,6310,218284
04CB3D50,AA4FA83F,Bogota,6F2C41C2,Matemáticas,8.6,20:23.6,17:59.4,6998,215646
AA1781EB,AA4FA83F,Bogota,C1E07C9B,Matemáticas,7.8,57:56.5,27:10.6,8934,221798
7835B518,AA4FA83F,Bogota,70695089,Español,8.4,31:10.0,01:13.4,5289,214727
D6C91E3A,AA4FA83F,Bogota,C1E07C9B,Matemáticas,3.6,41:53.4,08:17.7,2503,223016
261F4E82,AA4FA83F,Bogota,22A42343,Matemáticas,2.2,34:53.8,56:32.7,964,222700
50009004,AA4FA83F,Bogota,C1E07C9B,Matemáticas,5,56:05.2,21:07.3,1457,218993
01D8F04D,88764ACD,New York,0473C1B5,Español,6.8,46:43.3,17:24.5,1827,215610
A824C739,AA4FA83F,Bogota,C1E07C9B,Español,9,16:48.8,16:07.1,6347,221393
EC18E170,AA4FA83F,Bogota,C1E07C9B,Español,7.2,02:42.2,15:50.0,4358,221383
C092E32B,88764ACD,New York,0473C1B5,Español,7.2,25:25.9,37:55.9,4330,222133
734EDDF2,AA4FA83F,Bogota,6F2C41C2,Español,3,11:21.5,46:15.0,1437,217128
AEA20674,AA4FA83F,Bogota,6F2C41C2,Español,6.8,13:18.5,27:33.3,4369,212810
508BECB2,AA4FA83F,Bogota,4A78DAB3,Matemáticas,8.8,26:51.8,28:21.8,6934,221835
E3EC5C22,AA4FA83F,Bogota,22A42343,Matemáticas,8.6,58:24.0,43:35.7,13178,220097
97B56020,AA4FA83F,Bogota,C1E07C9B,Matemáticas,3.2,23:38.3,36:18.3,723,228742
353398B0,AA4FA83F,Bogota,70695089,Español,7.4,02:53.6,53:36.9,6219,220535
004EC0A9,AA4FA83F,Bogota,C1E07C9B,Español,8.8,00:58.6,16:18.6,7711,221405
B1DC15AB,AA4FA83F,Bogota,32E42349,Matemáticas,8,58:29.2,49:25.0,2130,220356
70A35163,AA4FA83F,Bogota,4A78DAB3,Español,5.8,01:20.8,40:54.7,5640,219969
BDD2654E,AA4FA83F,Bogota,22A42343,Español,5.2,22:07.7,06:27.8,4885,222961
974645CE,AA4FA83F,Bogota,6F2C41C2,Español,7.4,56:55.2,35:09.8,2278,211582
EC18E170,AA4FA83F,Bogota,C1E07C9B,Matemáticas,9.2,54:59.8,50:17.1,10425,217342
6F8D5A68,AA4FA83F,Bogota,EF42BB85,Matemáticas,4.2,08:31.5,17:41.7,3945,223290
CECA7FC6,AA4FA83F,Bogota,C1E07C9B,Español,8.4,16:40.2,08:55.9,6705,224572
CB24A877,AA4FA83F,Bogota,32E42349,Matemáticas,7,07:48.9,05:27.1,6966,221040
DD7F6964,AA4FA83F,Bogota,C1E07C9B,Matemáticas,6.8,14:24.8,00:17.0,9710,217898
E63ED0E3,AA4FA83F,Bogota,EF42BB85,Español,6,46:45.3,50:54.2,3547,222558
281C87FD,88764ACD,New York,0473C1B5,Español,7,58:32.0,47:34.3,2927,226374
50009004,AA4FA83F,Bogota,C1E07C9B,Español,9,26:35.5,47:25.5,5702,224052
407FDA38,AA4FA83F,Bogota,53BCC759,Matemáticas,6.2,52:48.8,27:47.7,5566,219335
0AB25842,88764ACD,New York,0473C1B5,Matemáticas,4.6,29:48.3,18:06.6,2869,223300
AE4B613F,AA4FA83F,Bogota,C1E07C9B,Matemáticas,9.2,36:57.3,34:08.9,2710,225190
EA76FBDA,AA4FA83F,Bogota,4A78DAB3,Español,5.4,20:28.5,25:50.7,6992,216046
9CE58B09,AA4FA83F,Bogota,C1E07C9B,Español,7,23:55.8,54:12.4,4964,220560
26631E7E,AA4FA83F,Bogota,70695089,Matemáticas,8.2,53:08.6,11:21.5,6779,221243
78724936,AA4FA83F,Bogota,22A42343,Español,6,51:36.8,08:22.9,4569,221134
E477D6FF,AA4FA83F,Bogota,6F2C41C2,Español,9,58:07.7,23:15.9,4854,223432
271E69A7,AA4FA83F,Bogota,C1E07C9B,Español,6.2,43:57.4,59:47.6,3558,225987
403A0C6E,AA4FA83F,Bogota,53BCC759,Español,7.2,27:01.2,02:42.1,4490,218018
F6E98EAE,AA4FA83F,Bogota,4A78DAB3,Matemáticas,5.2,32:09.5,44:17.4,5103,213672
6A94AE7E,AA4FA83F,Bogota,70695089,Matemáticas,7.8,18:51.9,37:49.1,4648,213334
271E69A7,AA4FA83F,Bogota,C1E07C9B,Matemáticas,8.4,14:01.5,39:47.3,8595,223833
403A0C6E,AA4FA83F,Bogota,53BCC759,Matemáticas,4.8,07:32.8,21:15.6,4392,212564
808C0EFE,AA4FA83F,Bogota,C1E07C9B,Matemáticas,8,36:15.9,43:28.3,7605,220092
D6C91E3A,AA4FA83F,Bogota,C1E07C9B,Español,6,00:35.6,08:50.2,2202,223031
C38EE8BF,AA4FA83F,Bogota,32E42349,Matemáticas,4,13:58.5,38:23.3,5023,213366
281C87FD,88764ACD,New York,0473C1B5,Matemáticas,4,11:34.3,58:15.7,2775,225890
60207218,AA4FA83F,Bogota,4A78DAB3,Español,4.2,06:29.2,24:15.6,4281,224946
ED49E4F3,AA4FA83F,Bogota,4A78DAB3,Matemáticas,8.8,05:25.7,03:47.3,4861,228490
353398B0,AA4FA83F,Bogota,70695089,Matemáticas,9.4,00:22.1,01:58.9,6498,214772
DD7F6964,AA4FA83F,Bogota,C1E07C9B,Español,4.8,05:20.8,16:49.6,4133,221423
78724936,AA4FA83F,Bogota,22A42343,Matemáticas,6.8,47:12.1,49:45.9,7270,214002
AA1781EB,AA4FA83F,Bogota,C1E07C9B,Español,6.8,10:35.5,25:07.0,4423,212717
19DCE3DB,AA4FA83F,Bogota,32E42349,Matemáticas,2.8,12:08.3,19:18.2,4175,221512
BA5C4A18,AA4FA83F,Bogota,53BCC759,Español,6.6,43:15.2,44:02.2,5571,222343
8666654D,AA4FA83F,Bogota,53BCC759,Español,4,43:53.8,46:06.8,6645,217125
E1CFFD49,AA4FA83F,Bogota,EF42BB85,Matemáticas,4.4,24:01.6,15:24.2,3063,228712
407FDA38,AA4FA83F,Bogota,53BCC759,Español,4.4,28:21.9,31:22.4,3243,221925
6F8D5A68,AA4FA83F,Bogota,EF42BB85,Español,7,41:42.3,32:24.0,6428,219580
1665CCEC,AA4FA83F,Bogota,53BCC759,Español,7.2,06:41.7,42:13.0,5722,225418
8E0A5C6A,AA4FA83F,Bogota,70695089,Español,7.8,21:43.0,33:21.2,4265,219639
333EF731,AA4FA83F,Bogota,53BCC759,Matemáticas,8.4,05:55.7,12:37.8,3760,212249
835B9FB4,AA4FA83F,Bogota,32E42349,Matemáticas,9.2,21:19.3,13:04.4,3054,218551
10553899,AA4FA83F,Bogota,32E42349,Matemáticas,7.6,13:54.2,39:30.4,5065,213416
E3054652,AA4FA83F,Bogota,53BCC759,Matemáticas,7.8,18:18.6,15:27.1,3365,218693
68FBE824,AA4FA83F,Bogota,4A78DAB3,Español,4.8,04:13.7,11:30.2,4001,223099
B94DD057,AA4FA83F,Bogota,C1E07C9B,Español,6.2,48:56.0,21:39.3,3979,215821
CD05EF38,AA4FA83F,Bogota,09B99CB0,Español,7.6,57:15.4,48:30.2,5765,220314
621E064B,88764ACD,New York,0473C1B5,Matemáticas,7.4,12:36.1,21:56.9,4077,224890
B6F5FE03,AA4FA83F,Bogota,C1E07C9B,Matemáticas,3.8,11:17.2,56:46.2,6222,220677
6.38E+56,AA4FA83F,Bogota,70695089,Matemáticas,7.8,34:38.5,41:29.8,3849,220004
92FC1668,AA4FA83F,Bogota,C1E07C9B,Matemáticas,9.2,45:41.2,50:51.9,2007,220417
97B56020,AA4FA83F,Bogota,C1E07C9B,Español,5,36:40.6,48:26.6,647,228761
74433F1A,AA4FA83F,Bogota,53BCC759,Matemáticas,5.4,36:47.6,18:37.4,7760,221487
BEFDA67D,AA4FA83F,Bogota,70695089,Matemáticas,7.8,10:30.6,31:46.6,4675,213015
E477D6FF,AA4FA83F,Bogota,6F2C41C2,Matemáticas,7.2,09:26.9,56:13.6,6098,220661
DDD631E8,AA4FA83F,Bogota,C1E07C9B,Español,7.4,25:00.7,57:37.6,5358,217762
808C0EFE,AA4FA83F,Bogota,C1E07C9B,Español,4.4,11:30.4,35:28.9,4996,213222
57D35780,AA4FA83F,Bogota,53BCC759,Matemáticas,3,20:34.0,54:34.9,4179,214285
632B7C7A,AA4FA83F,Bogota,53BCC759,Español,6.2,01:28.6,28:57.4,1631,216181
0AB25842,88764ACD,New York,0473C1B5,Español,5.6,15:10.0,09:20.1,3183,221170
57EA38E8,AA4FA83F,Bogota,09B99CB0,Español,6.2,47:13.2,04:49.9,4033,221026
90C1FE8F,AA4FA83F,Bogota,32E42349,Español,9.2,05:23.9,06:31.7,7141,215051
501F77E8,AA4FA83F,Bogota,EF42BB85,Matemáticas,3.2,51:33.6,45:13.2,3189,222380
F6E98EAE,AA4FA83F,Bogota,4A78DAB3,Español,5,06:21.1,39:14.6,5324,211613
D8ABE3AE,88764ACD,New York,0473C1B5,Matemáticas,5,10:37.9,48:56.3,5865,213943
E6F69B3B,88764ACD,New York,0473C1B5,Matemáticas,5.4,37:34.9,01:42.1,4274,217947
C5DE4054,AA4FA83F,Bogota,53BCC759,Español,5.8,48:37.2,44:29.0,3059,220134
F8416DF8,AA4FA83F,Bogota,6F2C41C2,Matemáticas,3.6,00:14.8,24:30.0,4983,219165
81E76356,AA4FA83F,Bogota,70695089,Matemáticas,7,48:08.9,52:20.2,6576,214134
C5DE4054,AA4FA83F,Bogota,53BCC759,Matemáticas,4.4,18:28.6,48:05.2,6134,217217
72DCA98B,AA4FA83F,Bogota,32E42349,Español,4,01:59.9,36:04.4,1952,211586
8090E8BF,AA4FA83F,Bogota,EF42BB85,Español,7.8,27:34.3,51:32.0,4982,224151
734EDDF2,AA4FA83F,Bogota,6F2C41C2,Matemáticas,5.8,33:03.0,10:45.6,5794,215272
0FA90256,AA4FA83F,Bogota,70695089,Matemáticas,7.2,00:08.6,59:12.6,10269,220777
1829E17E,AA4FA83F,Bogota,EF42BB85,Matemáticas,4.8,02:16.2,59:49.2,3415,211911
A824C739,AA4FA83F,Bogota,C1E07C9B,Matemáticas,8.2,23:14.1,15:05.2,5589,215501
E00C558F,AA4FA83F,Bogota,09B99CB0,Matemáticas,8.6,38:18.6,02:01.0,4922,211958
7835B518,AA4FA83F,Bogota,70695089,Matemáticas,7.8,14:38.4,10:03.0,4849,221195
AD26DE16,AA4FA83F,Bogota,32E42349,Matemáticas,5.4,54:00.4,55:32.3,6592,214357
A53DC23C,AA4FA83F,Bogota,4A78DAB3,Español,5.4,59:37.0,56:48.0,6976,214437
8666654D,AA4FA83F,Bogota,53BCC759,Matemáticas,3,46:35.2,30:58.0,2646,219508
7E96FE56,AA4FA83F,Bogota,09B99CB0,Español,5.2,52:51.7,50:23.7,3381,220392
82B45112,AA4FA83F,Bogota,09B99CB0,Matemáticas,9,34:57.9,21:56.9,9846,219027
5B1D22A3,AA4FA83F,Bogota,6F2C41C2,Español,5,52:22.4,48:24.6,3311,220307
5C222014,AA4FA83F,Bogota,4A78DAB3,Español,2.8,47:38.7,38:09.1,2985,223787
0FA90256,AA4FA83F,Bogota,70695089,Español,7.2,04:24.3,57:46.3,3161,211880
AAF64840,AA4FA83F,Bogota,C1E07C9B,Matemáticas,9,41:21.7,21:18.6,2345,223383
C11400B5,AA4FA83F,Bogota,32E42349,Español,8.2,56:43.6,55:56.6,7129,214380
D8ABE3AE,88764ACD,New York,0473C1B5,Español,4.6,49:59.6,58:43.0,3714,217816
B7185883,AA4FA83F,Bogota,70695089,Español,8.2,15:33.5,54:18.6,5883,220566
873BDCCE,AA4FA83F,Bogota,53BCC759,Matemáticas,5.4,13:33.5,41:28.8,5232,213520
38A5BCDD,AA4FA83F,Bogota,53BCC759,Matemáticas,3.8,38:23.0,29:17.4,2990,216193
873BDCCE,AA4FA83F,Bogota,53BCC759,Español,7.6,43:08.0,12:36.2,4753,218520
212F9F0A,AA4FA83F,Bogota,09B99CB0,Matemáticas,8,04:34.7,00:12.2,10465,217892
6CF8B5A3,AA4FA83F,Bogota,C1E07C9B,Matemáticas,9.4,13:51.9,31:34.5,7560,223629
AFAF8874,AA4FA83F,Bogota,4A78DAB3,Matemáticas,3.6,31:53.5,33:38.3,7224,216460
68FBE824,AA4FA83F,Bogota,4A78DAB3,Matemáticas,4.8,07:31.3,59:48.0,6668,220809
E3EC5C22,AA4FA83F,Bogota,22A42343,Español,8.8,47:23.3,44:37.9,6938,223966
90C1FE8F,AA4FA83F,Bogota,32E42349,Matemáticas,6.6,07:53.2,06:35.9,7012,221072
BE497D90,88764ACD,New York,0473C1B5,Matemáticas,6.4,10:47.1,49:05.6,5672,213951
156ED63B,AA4FA83F,Bogota,53BCC759,Matemáticas,3.8,44:26.8,04:30.0,4781,214925
3782B0A5,AA4FA83F,Bogota,6F2C41C2,Matemáticas,5.8,28:12.3,03:42.5,5387,218068
06E40985,AA4FA83F,Bogota,C1E07C9B,Español,9,51:14.2,27:32.2,2134,225025
19DCE3DB,AA4FA83F,Bogota,32E42349,Español,4.4,19:44.4,01:01.8,2257,222810
E33909F8,AA4FA83F,Bogota,4A78DAB3,Español,6.2,57:06.3,30:06.2,5418,212925
E00C558F,AA4FA83F,Bogota,09B99CB0,Español,6.2,03:51.5,33:27.1,1760,213106
82B45112,AA4FA83F,Bogota,09B99CB0,Español,7,23:58.1,11:50.4,6191,223106
156ED63B,AA4FA83F,Bogota,53BCC759,Español,5.2,04:54.2,53:29.0,2890,217536
CA0D475B,AA4FA83F,Bogota,09B99CB0,Matemáticas,8.6,18:09.9,45:18.6,8798,217078
60207218,AA4FA83F,Bogota,4A78DAB3,Matemáticas,7.8,04:22.3,05:46.9,7230,222951
EA76FBDA,AA4FA83F,Bogota,4A78DAB3,Matemáticas,5.6,32:56.3,52:39.6,4746,220495
10AD90E8,AA4FA83F,Bogota,22A42343,Español,5.6,10:55.2,00:02.7,2928,214644
10AD90E8,AA4FA83F,Bogota,22A42343,Matemáticas,5,00:23.2,10:27.0,4162,212192
10553899,AA4FA83F,Bogota,32E42349,Español,6,41:35.0,35:10.4,3172,216544
36191466,AA4FA83F,Bogota,32E42349,Matemáticas,4.6,57:38.1,47:22.2,6512,220261
3DF7E15A,AA4FA83F,Bogota,32E42349,Español,5.6,32:59.3,22:30.4,2947,212616
084836EB,AA4FA83F,Bogota,22A42343,Español,9,38:54.6,57:26.3,990,225860
8090E8BF,AA4FA83F,Bogota,EF42BB85,Matemáticas,9,18:51.7,05:59.5,6397,218206
6AA10A16,AA4FA83F,Bogota,C1E07C9B,Matemáticas,7.2,35:40.6,46:51.0,4248,217159
7E96FE56,AA4FA83F,Bogota,09B99CB0,Matemáticas,2.8,47:51.4,52:15.0,7361,217462
A4287982,AA4FA83F,Bogota,09B99CB0,Español,7.8,11:53.2,02:56.6,6622,222861
97553CC1,AA4FA83F,Bogota,C1E07C9B,Español,9,58:48.1,50:08.3,3042,217328
E1CFFD49,AA4FA83F,Bogota,EF42BB85,Español,5.8,29:59.6,22:56.6,3153,228618
70A35163,AA4FA83F,Bogota,4A78DAB3,Matemáticas,5.8,56:12.1,40:02.6,5933,223842
94641726,AA4FA83F,Bogota,C1E07C9B,Español,8.4,51:38.4,10:03.4,4683,221196
C1103A6B,AA4FA83F,Bogota,70695089,Matemáticas,8.4,05:09.2,51:47.3,9196,217434
A44BCBAE,AA4FA83F,Bogota,32E42349,Español,4.4,59:31.3,47:03.6,2816,211709
6AA10A16,AA4FA83F,Bogota,C1E07C9B,Español,5.8,20:35.6,35:01.6,4350,213192
CD05EF38,AA4FA83F,Bogota,09B99CB0,Matemáticas,8.6,37:37.5,56:10.2,4477,214396
E5639D0B,AA4FA83F,Bogota,4A78DAB3,Español,7,16:45.1,26:41.8,7109,216080
333EF731,AA4FA83F,Bogota,53BCC759,Español,7.2,13:17.7,08:44.4,3291,215176
261F4E82,AA4FA83F,Bogota,22A42343,Español,5.2,07:27.9,00:24.2,3139,211919
06B11D40,AA4FA83F,Bogota,4A78DAB3,Matemáticas,8.4,11:40.7,34:09.3,7727,225191
AFAF8874,AA4FA83F,Bogota,4A78DAB3,Español,4.2,38:32.2,34:06.2,3311,219663
4D75DDC7,AA4FA83F,Bogota,C1E07C9B,Español,6.2,48:13.3,07:28.2,2967,218280
B4A9B8C5,AA4FA83F,Bogota,09B99CB0,Matemáticas,8.2,04:11.3,00:11.3,10431,217891
835B9FB4,AA4FA83F,Bogota,32E42349,Español,8,58:33.8,19:34.9,6881,215727
B61286AD,AA4FA83F,Bogota,4A78DAB3,Matemáticas,5.6,54:44.4,13:10.5,8265,215399
C11400B5,AA4FA83F,Bogota,32E42349,Matemáticas,7.2,56:31.4,24:05.4,4799,219141
2A9C9F01,AA4FA83F,Bogota,C1E07C9B,Español,9.4,04:52.0,16:25.3,7208,221411
2F47B39C,AA4FA83F,Bogota,53BCC759,Español,5.4,29:37.1,58:49.9,1731,225924
36206BA9,AA4FA83F,Bogota,53BCC759,Matemáticas,7.2,35:07.9,42:30.3,3796,223914
6CF8B5A3,AA4FA83F,Bogota,C1E07C9B,Español,8.6,50:45.9,43:57.4,5405,213653
36191466,AA4FA83F,Bogota,32E42349,Español,7.2,02:21.0,45:00.9,6069,213711
28AE0121,AA4FA83F,Bogota,C1E07C9B,Español,8.6,43:40.2,28:44.6,2644,225056
E63ED0E3,AA4FA83F,Bogota,EF42BB85,Matemáticas,4.8,31:37.3,45:56.9,4176,220207
01D8F04D,88764ACD,New York,0473C1B5,Matemáticas,7.4,16:38.8,45:28.5,5226,213732
B1DC15AB,AA4FA83F,Bogota,32E42349,Español,7.4,00:08.0,04:48.8,4496,214951
CA0D475B,AA4FA83F,Bogota,09B99CB0,Español,7.4,46:44.5,29:51.4,6153,221871
C092E32B,88764ACD,New York,0473C1B5,Matemáticas,7.2,03:46.0,45:50.4,6094,217107
74433F1A,AA4FA83F,Bogota,53BCC759,Español,5.2,56:46.3,32:51.4,5278,213072
F05B2317,AA4FA83F,Bogota,C1E07C9B,Español,5.4,55:05.8,47:23.3,3088,211716
501F77E8,AA4FA83F,Bogota,EF42BB85,Español,4,45:45.7,12:08.6,1568,223110
1665CCEC,AA4FA83F,Bogota,53BCC759,Matemáticas,4,07:05.7,06:16.5,5956,221066
CECA7FC6,AA4FA83F,Bogota,C1E07C9B,Matemáticas,7.4,12:07.9,33:25.5,11641,219641
2EB272A1,AA4FA83F,Bogota,22A42343,Matemáticas,7.2,13:58.7,41:13.0,8663,223882
3A71EA0A,88764ACD,New York,0473C1B5,Matemáticas,7.8,16:48.4,18:27.1,7190,218866
A877BB01,AA4FA83F,Bogota,EF42BB85,Matemáticas,5.8,19:23.6,20:41.6,6990,218973
784F0823,AA4FA83F,Bogota,EF42BB85,Matemáticas,6.6,13:23.3,34:51.9,8432,219684
8C8233CB,88764ACD,New York,7379CE0E,Español,6.8,36:57.1,21:27.7,2606,212570
2FFA90C6,AA4FA83F,Bogota,6F2C41C2,Español,6.4,05:20.3,59:21.6,3038,217851
AC4DA65F,88764ACD,New York,61987CF2,Español,6.4,56:00.2,20:16.0,5017,218954
46F97A14,AA4FA83F,Bogota,09B99CB0,Matemáticas,7,59:56.2,54:34.0,2595,214282
BBCD2375,88764ACD,New York,4F55D542,Matemáticas,8.6,18:24.4,31:48.8,7721,216351
8F5B4FF5,AA4FA83F,Bogota,6F2C41C2,Matemáticas,3.6,34:19.0,43:22.9,1891,223932
7D5814A8,AA4FA83F,Bogota,6F2C41C2,Matemáticas,7.2,12:44.2,48:41.8,4742,222488
4A111C03,AA4FA83F,Bogota,6F2C41C2,Español,8.6,04:08.0,33:27.5,5232,221993
17DE216E,88764ACD,New York,F6F43129,Matemáticas,5.2,31:28.5,34:46.4,3771,213177
792D1191,AA4FA83F,Bogota,EF42BB85,Matemáticas,2.2,32:23.5,13:07.0,309,212269
C1A6232B,AA4FA83F,Bogota,EF42BB85,Matemáticas,7.2,43:31.2,55:12.1,660,225781
6CE2B52D,88764ACD,New York,B3CCC0BD,Matemáticas,7.4,09:47.9,28:55.2,4700,216180
25FE46ED,88764ACD,New York,EC79E721,Español,8.8,14:42.2,59:13.3,2633,217846
5E61D76F,AA4FA83F,Bogota,EF42BB85,Matemáticas,7.4,59:31.8,31:13.3,4732,225111
D3FDB082,AA4FA83F,Bogota,09B99CB0,Matemáticas,7.6,44:05.9,17:31.2,5503,221449
